transcript_id	gene_id	gene_name	transcript_name	biotype	mapped_reads	explained_reads	mean_best_identity	mean_best_query_cov
ENST00000614355.5	ENSG00000104067.17	TJP1	TJP1-211	protein_coding	1	1	0.9904397705544933	0.6974564926372155
ENST00000747616.1	ENSG00000197332.10	ZNF833P	ZNF833P-214	lncRNA	1	1	0.9746514575411914	0.6973451327433628
ENST00000393633.6	ENSG00000291151.2	NSUN5P1	NSUN5P1-202	lncRNA	1	1	0.9344773790951638	0.6967391304347826
ENST00000617960.4	ENSG00000143486.16	EIF2D	EIF2D-210	retained_intron	1	1	0.9166666666666666	0.6964285714285714
ENST00000372348.9	ENSG00000097007.20	ABL1	ABL1-202	protein_coding	1	1	1.0	0.6954436450839329
ENST00000285968.11	ENSG00000155561.15	NUP205	NUP205-201	protein_coding	1	1	0.9784449576597383	0.695069667738478
ENST00000532687.5	ENSG00000176148.16	TCP11L1	TCP11L1-210	retained_intron	1	1	0.8986928104575164	0.6947608200455581
ENST00000557442.5	ENSG00000092199.19	HNRNPC	HNRNPC-231	nonsense_mediated_decay	1	1	1.0	0.6945812807881774
ENST00000471115.6	ENSG00000162642.14	C1orf52	C1orf52-203	protein_coding	1	1	1.0	0.6943765281173594
ENST00000296509.11	ENSG00000164109.14	MAD2L1	MAD2L1-201	protein_coding	1	1	0.9763313609467456	0.6940451745379876
ENST00000371711.4	ENSG00000158470.5	B4GALT5	B4GALT5-201	protein_coding	1	1	0.9832050384884534	0.6936893203883495
ENST00000389924.7	ENSG00000198231.14	DDX42	DDX42-202	protein_coding	1	1	0.8618677042801557	0.6933701657458563
ENST00000465180.5	ENSG00000143321.19	HDGF	HDGF-204	protein_coding_CDS_not_defined	1	1	0.9928741092636579	0.693069306930693
ENST00000615790.5	ENSG00000242265.6	PEG10	PEG10-208	protein_coding	1	1	1.0	0.6921119592875318
ENST00000470973.1	ENSG00000124767.7	GLO1	GLO1-202	protein_coding_CDS_not_defined	1	1	0.9489795918367347	0.6919431279620853
ENST00000634960.2	ENSG00000282844.2	ACTN4	ACTN4-215	protein_coding	1	1	0.9009661835748792	0.6911519198664441
ENST00000366667.6	ENSG00000135744.9	AGT	AGT-201	protein_coding	1	1	0.9586206896551724	0.6904761904761905
ENST00000710879.1	ENSG00000251562.13	MALAT1	MALAT1-243	lncRNA	1	1	0.900990099009901	0.6903669724770642
ENST00000396651.8	ENSG00000142937.12	RPS8	RPS8-202	protein_coding	1	1	0.9597069597069597	0.6903553299492385
ENST00000234590.10	ENSG00000074800.16	ENO1	ENO1-201	protein_coding	1	1	0.9713024282560706	0.6901840490797546
ENST00000531406.1	ENSG00000100926.15	TM9SF1	TM9SF1-211	retained_intron	1	1	0.8902275769745649	0.6901669758812616
ENST00000476781.6	ENSG00000136522.14	MRPL47	MRPL47-203	protein_coding	1	1	1.0	0.6895074946466809
ENST00000563364.3	ENSG00000132603.15	NIP7	NIP7-205	retained_intron	1	1	0.842391304347826	0.6893939393939394
ENST00000695877.1	ENSG00000185043.13	CIB1	CIB1-211	retained_intron	1	1	0.9579242636746143	0.6882865440464666
ENST00000683909.1	ENSG00000271793.2	ENSG00000271793	ENST00000683909	retained_intron	1	1	0.9690721649484536	0.6880952380952381
ENST00000504813.5	ENSG00000169714.17	CNBP	CNBP-208	protein_coding	1	1	0.9106728538283063	0.688
ENST00000425695.5	ENSG00000102241.12	HTATSF1	HTATSF1-202	protein_coding	1	1	0.9662447257383966	0.6865889212827988
ENST00000682095.1	ENSG00000102384.14	CENPI	CENPI-206	protein_coding	1	1	0.9059233449477352	0.6859903381642513
ENST00000358171.8	ENSG00000149257.16	SERPINH1	SERPINH1-201	protein_coding	1	1	0.9517730496453901	0.6859666339548577
ENST00000543687.1	ENSG00000185344.15	ATP6V0A2	ATP6V0A2-206	retained_intron	1	1	0.9815668202764977	0.6857142857142857
ENST00000495017.5	ENSG00000186654.22	PRR5	PRR5-215	retained_intron	1	1	1.0	0.6853766617429837
ENST00000375252.3	ENSG00000071967.12	CYBRD1	CYBRD1-202	protein_coding	1	1	0.9662921348314607	0.6838046272493573
ENST00000558181.5	ENSG00000128915.12	ICE2	ICE2-203	nonsense_mediated_decay	1	1	0.9369747899159664	0.683599419448476
ENST00000367696.7	ENSG00000135870.13	RC3H1	RC3H1-202	protein_coding	1	1	0.9793103448275862	0.6816037735849056
ENST00000449247.6	ENSG00000132305.22	IMMT	IMMT-207	protein_coding	1	1	0.9718162839248434	0.6807747489239598
ENST00000475943.5	ENSG00000130830.15	MPP1	MPP1-212	retained_intron	1	1	0.9857433808553971	0.6786703601108033
ENST00000539111.7	ENSG00000256525.8	POLG2	POLG2-201	protein_coding	1	1	1.0	0.6766467065868264
ENST00000470300.5	ENSG00000153207.16	AHCTF1	AHCTF1-203	protein_coding_CDS_not_defined	1	1	0.9504950495049505	0.6748329621380846
ENST00000540052.6	ENSG00000085185.16	BCORL1	BCORL1-204	protein_coding	1	1	0.9870967741935484	0.6735582154515778
ENST00000313368.8	ENSG00000178913.9	TAF7	TAF7-201	protein_coding	1	1	0.9673469387755103	0.6730769230769231
ENST00000704681.1	ENSG00000136854.26	STXBP1	STXBP1-224	nonsense_mediated_decay	1	1	1.0	0.6729222520107239
ENST00000546611.1	ENSG00000075856.12	SART3	SART3-203	protein_coding	1	1	0.9471698113207547	0.6726804123711341
ENST00000445741.6	ENSG00000177570.15	SAMD12	SAMD12-203	nonsense_mediated_decay	1	1	0.8464566929133859	0.671957671957672
ENST00000404125.6	ENSG00000068878.15	PSME4	PSME4-202	protein_coding	1	1	0.9883268482490273	0.6710182767624021
ENST00000361354.9	ENSG00000061676.16	NCKAP1	NCKAP1-202	protein_coding	1	1	0.9884393063583815	0.6705426356589147
ENST00000425427.6	ENSG00000164574.16	GALNT10	GALNT10-203	protein_coding	1	1	1.0	0.6696774193548387
ENST00000343255.9	ENSG00000188529.15	SRSF10	SRSF10-203	protein_coding	1	1	0.9821029082774049	0.6686746987951807
ENST00000537226.3	ENSG00000214029.6	ZNF891	ZNF891-201	protein_coding	1	1	0.9628252788104089	0.6674937965260546
ENST00000293308.11	ENSG00000170421.13	KRT8	KRT8-201	protein_coding	1	1	0.9785276073619632	0.6673497267759563
ENST00000674293.1	ENSG00000244754.9	N4BP2L2	N4BP2L2-224	retained_intron	1	1	0.9015748031496063	0.6637630662020906
ENST00000530173.6	ENSG00000141279.18	NPEPPS	NPEPPS-215	protein_coding	1	1	1.0	0.6633906633906634
ENST00000615847.3	ENSG00000183250.14	LINC01547	LINC01547-203	lncRNA	1	1	0.9583048530416951	0.6630336058128974
ENST00000612832.4	ENSG00000107863.20	ARHGAP21	ARHGAP21-216	protein_coding	1	1	0.982051282051282	0.6621392190152802
ENST00000677884.1	ENSG00000143799.14	PARP1	PARP1-219	retained_intron	1	1	0.9718969555035128	0.6614906832298136
ENST00000357867.8	ENSG00000115414.21	FN1	FN1-205	protein_coding	1	1	0.9684873949579832	0.6611111111111111
ENST00000423777.7	ENSG00000169136.13	ATF5	ATF5-201	protein_coding	1	1	0.9218106995884774	0.6603260869565217
ENST00000696500.1	ENSG00000054523.20	KIF1B	KIF1B-215	nonsense_mediated_decay	1	1	0.968503937007874	0.6580310880829016
ENST00000617278.2	ENSG00000189223.16	PAX8-AS1	PAX8-AS1-215	retained_intron	1	1	0.9823008849557522	0.6578947368421053
ENST00000808026.1	ENSG00000286909.2	ENSG00000286909	ENST00000808026	lncRNA	1	1	0.9299610894941635	0.6572890025575447
ENST00000357103.5	ENSG00000006831.10	ADIPOR2	ADIPOR2-201	protein_coding	1	1	0.9609820254274442	0.6572417772648587
ENST00000317089.10	ENSG00000069345.12	DNAJA2	DNAJA2-201	protein_coding	1	1	0.9376068376068376	0.656355455568054
ENST00000379638.9	ENSG00000129625.13	REEP5	REEP5-202	protein_coding	1	1	1.0	0.655860349127182
ENST00000447318.6	ENSG00000134287.10	ARF3	ARF3-202	protein_coding	1	1	1.0	0.655786350148368
ENST00000355451.8	ENSG00000015676.18	NUDCD3	NUDCD3-202	protein_coding	1	1	0.8739495798319328	0.6556473829201102
ENST00000492608.1	ENSG00000179348.13	GATA2	GATA2-205	protein_coding	1	1	1.0	0.6553784860557769
ENST00000368654.8	ENSG00000148773.14	MKI67	MKI67-202	protein_coding	1	1	0.870722433460076	0.6541353383458647
ENST00000710940.1	ENSG00000251562.13	MALAT1	MALAT1-255	lncRNA	1	1	0.9748743718592965	0.6524590163934426
ENST00000546097.5	ENSG00000164506.16	STXBP5	STXBP5-207	protein_coding	1	1	0.9690812720848057	0.6518218623481782
ENST00000502322.5	ENSG00000164211.13	STARD4	STARD4-203	protein_coding	1	1	1.0	0.6517412935323383
ENST00000473364.2	ENSG00000076770.16	MBNL3	MBNL3-210	protein_coding	1	1	1.0	0.6515837104072398
ENST00000724661.1	ENSG00000294598.1	ENSG00000294598	ENST00000724661	lncRNA	1	1	1.0	0.6509186351706037
ENST00000478698.1	ENSG00000096746.18	HNRNPH3	HNRNPH3-206	protein_coding_CDS_not_defined	1	1	1.0	0.6487252124645893
ENST00000529479.5	ENSG00000149476.16	TKFC	TKFC-210	protein_coding	1	1	0.9666666666666667	0.6486486486486487
ENST00000493973.1	ENSG00000127948.17	POR	POR-222	retained_intron	1	1	0.941031941031941	0.6478190630048465
ENST00000460034.5	ENSG00000114491.14	UMPS	UMPS-202	nonsense_mediated_decay	1	1	0.8037383177570093	0.647239263803681
ENST00000348332.8	ENSG00000084676.16	NCOA1	NCOA1-202	protein_coding	1	1	1.0	0.6460396039603961
ENST00000452413.1	ENSG00000136636.13	KCTD3	KCTD3-203	protein_coding	1	1	1.0	0.6457142857142857
ENST00000497825.5	ENSG00000197958.13	RPL12	RPL12-204	protein_coding_CDS_not_defined	1	1	1.0	0.6452702702702703
ENST00000491415.7	ENSG00000117597.18	UTP25	UTP25-202	protein_coding	1	1	0.9772151898734177	0.6443719412724307
ENST00000572883.2	ENSG00000167978.19	SRRM2	SRRM2-210	nonsense_mediated_decay	1	1	0.9897959183673469	0.6440058479532164
ENST00000683098.1	ENSG00000131844.17	MCCC2	MCCC2-224	nonsense_mediated_decay	1	1	0.8683127572016461	0.6436170212765957
ENST00000304218.6	ENSG00000168298.7	H1-4	H1-4-201	protein_coding	1	1	0.9424083769633508	0.6430976430976431
ENST00000467963.6	ENSG00000028310.18	BRD9	BRD9-202	protein_coding	1	1	0.8093525179856115	0.6405529953917051
ENST00000370944.9	ENSG00000118454.13	ANKRD13C	ANKRD13C-202	protein_coding	1	1	0.913659793814433	0.6402997502081599
ENST00000451251.5	ENSG00000171163.16	ZNF692	ZNF692-204	protein_coding	1	1	0.9376854599406528	0.6394686907020873
ENST00000298198.5	ENSG00000165434.8	PGM2L1	PGM2L1-201	protein_coding	1	1	1.0	0.6377952755905512
ENST00000508838.5	ENSG00000081051.8	AFP	AFP-204	retained_intron	1	1	0.9737991266375546	0.6368715083798883
ENST00000661266.1	ENSG00000288067.1	ENSG00000288067	ENST00000661266	lncRNA	1	1	0.8559322033898306	0.6368715083798883
ENST00000710773.1	ENSG00000284967.3	FDFT1	FDFT1-225	protein_coding	1	1	0.9295154185022027	0.6366197183098592
ENST00000567815.5	ENSG00000167526.15	RPL13	RPL13-214	protein_coding	1	1	1.0	0.6361185983827493
ENST00000560959.5	ENSG00000140416.26	TPM1	TPM1-225	protein_coding	1	1	1.0	0.6353276353276354
ENST00000515421.1	ENSG00000091527.17	CDV3	CDV3-209	protein_coding	1	1	0.9354838709677419	0.6350515463917525
ENST00000655311.1	ENSG00000196756.16	SNHG17	SNHG17-221	lncRNA	1	1	1.0	0.6343490304709142
ENST00000233609.8	ENSG00000115268.10	RPS15	RPS15-201	protein_coding	1	1	0.9774266365688488	0.6342525399129173
ENST00000342179.9	ENSG00000178904.19	DPY19L3	DPY19L3-201	protein_coding	1	1	0.9525593008739076	0.6341269841269841
ENST00000360468.7	ENSG00000196547.16	MAN2A2	MAN2A2-201	protein_coding	1	1	0.9829351535836177	0.6334056399132321
ENST00000448232.6	ENSG00000151718.16	WWC2	WWC2-204	protein_coding	1	1	1.0	0.6331658291457286
ENST00000458659.3	ENSG00000102804.16	TSC22D1	TSC22D1-203	protein_coding	1	1	1.0	0.6331360946745562
ENST00000560451.6	ENSG00000196547.16	MAN2A2	MAN2A2-221	nonsense_mediated_decay	1	1	0.9795221843003413	0.6330209084354722
ENST00000561878.2	ENSG00000166822.13	TMEM170A	TMEM170A-202	protein_coding	1	1	1.0	0.6328358208955224
ENST00000397609.6	ENSG00000171262.11	FAM98B	FAM98B-202	protein_coding	1	1	0.9876543209876543	0.6311688311688312
ENST00000321153.9	ENSG00000177600.10	RPLP2	RPLP2-201	protein_coding	1	1	0.9741379310344828	0.6311475409836066
ENST00000204517.11	ENSG00000090447.12	TFAP4	TFAP4-201	protein_coding	1	1	1.0	0.6305732484076433
ENST00000336097.7	ENSG00000239672.8	NME1	NME1-202	protein_coding	1	1	0.9809523809523809	0.6305655836341757
ENST00000415783.6	ENSG00000116001.17	TIA1	TIA1-203	protein_coding	1	1	0.9788519637462235	0.6302681992337165
ENST00000392708.9	ENSG00000134910.14	STT3A	STT3A-201	protein_coding	1	1	1.0	0.6299694189602446
ENST00000532993.5	ENSG00000196914.9	ARHGEF12	ARHGEF12-213	protein_coding	1	1	1.0	0.6296296296296297
ENST00000586375.1	ENSG00000179262.10	RAD23A	RAD23A-202	nonsense_mediated_decay	1	1	0.9612068965517241	0.6294277929155313
ENST00000381007.9	ENSG00000197860.10	SGTB	SGTB-201	protein_coding	1	1	0.963963963963964	0.6278409090909091
ENST00000371697.4	ENSG00000148677.7	ANKRD1	ANKRD1-201	protein_coding	1	1	0.9904580152671756	0.6275449101796408
ENST00000424354.5	ENSG00000198911.13	SREBF2	SREBF2-202	nonsense_mediated_decay	1	1	1.0	0.6275430359937402
ENST00000587270.5	ENSG00000104881.16	PPP1R13L	PPP1R13L-204	retained_intron	1	1	1.0	0.6273764258555133
ENST00000544079.2	ENSG00000115484.15	CCT4	CCT4-204	protein_coding	1	1	1.0	0.6272189349112426
ENST00000368876.2	ENSG00000123505.20	AMD1	AMD1-201	protein_coding	1	1	0.9878787878787879	0.62642684192321
ENST00000373204.6	ENSG00000092847.14	AGO1	AGO1-201	protein_coding	1	1	0.9315068493150684	0.6257142857142857
ENST00000710865.1	ENSG00000251562.13	MALAT1	MALAT1-231	lncRNA	1	1	1.0	0.6254681647940075
ENST00000465590.2	ENSG00000136603.15	SKIL	SKIL-205	protein_coding	1	1	0.9617834394904459	0.624750499001996
ENST00000244534.7	ENSG00000124575.7	H1-3	H1-3-201	protein_coding	1	1	0.9445196211096076	0.6246808510638298
ENST00000354250.7	ENSG00000160194.18	NDUFV3	NDUFV3-202	protein_coding	1	1	0.8867924528301887	0.6242603550295858
ENST00000529868.1	ENSG00000214756.8	CSKMT	CSKMT-202	retained_intron	1	1	0.8885017421602788	0.6230936819172114
ENST00000578049.4	ENSG00000265808.4	SEC22B	SEC22B-201	protein_coding	1	1	0.9363784665579119	0.6228338430173292
ENST00000446096.5	ENSG00000178234.14	GALNT11	GALNT11-209	protein_coding	1	1	0.9864130434782609	0.6216216216216216
ENST00000326799.7	ENSG00000136758.21	YME1L1	YME1L1-201	protein_coding	1	1	0.9431524547803618	0.6215780998389694
ENST00000366607.5	ENSG00000173726.11	TOMM20	TOMM20-201	protein_coding	1	1	0.9319899244332494	0.621283255086072
ENST00000406925.7	ENSG00000242028.9	HYPK	HYPK-201	protein_coding	1	1	0.9575645756457565	0.6211251435132032
ENST00000425818.2	ENSG00000169032.11	MAP2K1	MAP2K1-202	retained_intron	1	1	1.0	0.6194690265486725
ENST00000479950.5	ENSG00000124596.17	OARD1	OARD1-210	protein_coding	1	1	0.9817212490479817	0.6186880604058518
ENST00000683046.1	ENSG00000186314.12	PRELID2	PRELID2-210	protein_coding	1	1	1.0	0.6183431952662722
ENST00000284136.11	ENSG00000153993.14	SEMA3D	SEMA3D-201	protein_coding	1	1	0.984	0.6172839506172839
ENST00000677493.1	ENSG00000145907.16	G3BP1	G3BP1-240	nonsense_mediated_decay	1	1	1.0	0.6171428571428571
ENST00000465849.1	ENSG00000230624.10	DDX39B	DDX39B-329	retained_intron	1	1	0.8825995807127882	0.6170763260025873
ENST00000282003.7	ENSG00000152193.8	OBI1	OBI1-201	protein_coding	1	1	0.9184149184149184	0.6164978292329957
ENST00000612738.4	ENSG00000198625.15	MDM4	MDM4-211	protein_coding	1	1	0.9444444444444444	0.6130030959752322
ENST00000264720.8	ENSG00000115207.15	GTF3C2	GTF3C2-201	protein_coding	1	1	0.9987639060568603	0.6128787878787879
ENST00000678960.1	ENSG00000168610.17	STAT3	STAT3-246	protein_coding	1	1	0.9535928143712575	0.6121323529411765
ENST00000450074.6	ENSG00000101310.17	SEC23B	SEC23B-205	protein_coding	1	1	0.982367758186398	0.6120556414219475
ENST00000706455.1	ENSG00000105819.15	PMPCB	PMPCB-224	retained_intron	1	1	0.8456521739130435	0.612
ENST00000480823.1	ENSG00000163430.13	FSTL1	FSTL1-208	protein_coding	1	1	0.9833795013850416	0.611864406779661
ENST00000465066.5	ENSG00000139734.19	DIAPH3	DIAPH3-206	protein_coding	1	1	0.9396984924623115	0.6104294478527608
ENST00000645440.1	ENSG00000138326.21	RPS24	RPS24-216	protein_coding	1	1	1.0	0.6100840336134454
ENST00000694978.1	ENSG00000103540.17	CCP110	CCP110-212	protein_coding	1	1	0.957901554404145	0.6099881093935791
ENST00000710949.1	ENSG00000251562.13	MALAT1	MALAT1-264	lncRNA	1	1	0.9552669552669553	0.6084284460052678
ENST00000432807.1	ENSG00000235106.11	BRD3OS	BRD3OS-201	protein_coding	1	1	0.9414893617021277	0.6071428571428571
ENST00000607882.5	ENSG00000154710.18	RABGEF1	RABGEF1-207	nonsense_mediated_decay	1	1	0.9578947368421052	0.6050955414012739
ENST00000740956.1	ENSG00000296642.1	ENSG00000296642	ENST00000740956	lncRNA	1	1	0.9174107142857143	0.603542234332425
ENST00000330871.3	ENSG00000184557.4	SOCS3	SOCS3-201	protein_coding	1	1	1.0	0.6035087719298246
ENST00000695769.1	ENSG00000178104.22	PDE4DIP	PDE4DIP-254	protein_coding	1	1	0.9367588932806324	0.6027070063694268
ENST00000374023.8	ENSG00000196821.10	ILRUN	ILRUN-202	protein_coding	1	1	1.0	0.6023054755043228
ENST00000486805.5	ENSG00000156976.17	EIF4A2	EIF4A2-220	retained_intron	1	1	0.8111658456486043	0.6017786561264822
ENST00000561693.5	ENSG00000140400.18	MAN2C1	MAN2C1-204	retained_intron	1	1	0.9501915708812261	0.6013824884792627
ENST00000414461.6	ENSG00000100320.24	RBFOX2	RBFOX2-207	protein_coding	1	1	1.0	0.6011994002998501
ENST00000621040.4	ENSG00000263001.9	GTF2I	GTF2I-219	retained_intron	1	1	0.8191780821917808	0.6008796041781198
ENST00000217652.8	ENSG00000101608.13	MYL12A	MYL12A-201	protein_coding	1	1	0.92	0.6006006006006006
ENST00000567143.1	ENSG00000181938.14	GINS3	GINS3-206	retained_intron	1	1	0.9892008639308856	0.6005188067444877
ENST00000713631.1	ENSG00000160710.19	ADAR	ADAR-238	protein_coding	1	1	0.9791937581274383	0.5995316159250585
ENST00000666873.1	ENSG00000227706.5	ENSG00000227706	ENST00000666873	lncRNA	1	1	0.9310344827586207	0.5988372093023255
ENST00000677508.1	ENSG00000170144.23	HNRNPA3	HNRNPA3-214	retained_intron	1	1	1.0	0.5987261146496815
ENST00000471992.1	ENSG00000132591.12	ERAL1	ERAL1-204	retained_intron	1	1	0.9514824797843666	0.5983870967741935
ENST00000643071.1	ENSG00000253352.10	TUG1	TUG1-210	protein_coding_CDS_not_defined	1	1	1.0	0.5967976710334789
ENST00000370501.4	ENSG00000101188.5	NTSR1	NTSR1-201	protein_coding	1	1	0.9216965742251223	0.5966633954857704
ENST00000380026.8	ENSG00000138778.14	CENPE	CENPE-202	protein_coding	1	1	1.0	0.5963687150837989
ENST00000496112.5	ENSG00000106636.9	YKT6	YKT6-207	protein_coding	1	1	1.0	0.5950752393980848
ENST00000624147.1	ENSG00000279133.1	ENSG00000279133	ENST00000624147	TEC	1	1	0.9005524861878453	0.5946398659966499
ENST00000357037.6	ENSG00000177469.13	CAVIN1	CAVIN1-201	protein_coding	1	1	0.9658002735978112	0.5938261575954509
ENST00000338121.10	ENSG00000125812.16	GZF1	GZF1-201	protein_coding	1	1	0.9748031496062992	0.5929038281979458
ENST00000454893.1	ENSG00000143977.14	SNRPG	SNRPG-206	protein_coding	1	1	1.0	0.5919003115264797
ENST00000699682.1	ENSG00000092330.19	TINF2	TINF2-214	retained_intron	1	1	1.0	0.5915841584158416
ENST00000275227.9	ENSG00000146409.12	SLC18B1	SLC18B1-201	protein_coding	1	1	0.9564068692206077	0.5915492957746479
ENST00000598839.1	ENSG00000142546.14	NOSIP	NOSIP-210	retained_intron	1	1	0.8340248962655602	0.5911330049261084
ENST00000677918.1	ENSG00000182481.10	KPNA2	KPNA2-217	retained_intron	1	1	1.0	0.5901639344262295
ENST00000629073.1	ENSG00000280610.3	KIF15	KIF15-212	nonsense_mediated_decay	1	1	0.9289340101522843	0.5898203592814372
ENST00000460192.5	ENSG00000116288.13	PARK7	PARK7-205	retained_intron	1	1	0.98046875	0.5871559633027523
ENST00000404589.8	ENSG00000168301.13	KCTD6	KCTD6-202	protein_coding	1	1	0.9758308157099698	0.5868794326241135
ENST00000252971.11	ENSG00000130675.15	MNX1	MNX1-201	protein_coding	1	1	0.9651741293532339	0.5865102639296188
ENST00000269886.7	ENSG00000141985.9	SH3GL1	SH3GL1-201	protein_coding	1	1	0.98046875	0.586483390607102
ENST00000671097.1	ENSG00000169679.15	BUB1	BUB1-214	nonsense_mediated_decay	1	1	1.0	0.5860709592641261
ENST00000462802.5	ENSG00000112514.18	CUTA	CUTA-205	retained_intron	1	1	0.9885057471264368	0.5857677902621723
ENST00000281453.10	ENSG00000151725.12	CENPU	CENPU-201	protein_coding	1	1	0.9692622950819673	0.583732057416268
ENST00000336452.11	ENSG00000132507.18	EIF5A	EIF5A-201	protein_coding	1	1	0.9846153846153847	0.5822784810126582
ENST00000467367.5	ENSG00000086015.23	MAST2	MAST2-203	protein_coding_CDS_not_defined	1	1	0.8827708703374778	0.5822130299896587
ENST00000848918.1	ENSG00000229953.2	BCAN-AS2	BCAN-AS2-215	lncRNA	1	1	0.9734597156398104	0.5821309655937846
ENST00000375712.4	ENSG00000101350.8	KIF3B	KIF3B-201	protein_coding	1	1	0.8650065530799476	0.5820552147239264
ENST00000686218.1	ENSG00000256269.11	HMBS	HMBS-233	protein_coding	1	1	0.9518072289156626	0.5817757009345794
ENST00000338010.9	ENSG00000161642.18	ZNF385A	ZNF385A-201	protein_coding	1	1	1.0	0.5791505791505791
ENST00000633154.1	ENSG00000282535.1	ENSG00000282535	ENST00000633154	lncRNA	1	1	0.9973821989528796	0.5790273556231003
ENST00000329623.11	ENSG00000157617.17	C2CD2	C2CD2-201	protein_coding	1	1	1.0	0.5761589403973509
ENST00000342833.4	ENSG00000187559.6	FOXD4L3	FOXD4L3-201	protein_coding	1	1	1.0	0.5759162303664922
ENST00000679106.1	ENSG00000142541.18	RPL13A	RPL13A-222	protein_coding	1	1	0.9612141652613828	0.5753158406219631
ENST00000698781.1	ENSG00000131368.9	MRPS25	MRPS25-230	nonsense_mediated_decay	1	1	0.978386167146974	0.5745033112582781
ENST00000347364.7	ENSG00000125863.20	MKKS	MKKS-201	protein_coding	1	1	1.0	0.5741525423728814
ENST00000297532.11	ENSG00000164896.21	FASTK	FASTK-201	protein_coding	1	1	0.9060331019754405	0.5740626920712969
ENST00000473925.1	ENSG00000116161.18	CACYBP	CACYBP-207	retained_intron	1	1	1.0	0.573134328358209
ENST00000353866.7	ENSG00000072571.20	HMMR	HMMR-201	protein_coding	1	1	0.95260663507109	0.5724043715846995
ENST00000394900.8	ENSG00000149476.16	TKFC	TKFC-201	protein_coding	1	1	0.9707865168539326	0.5723514211886305
ENST00000485497.2	ENSG00000112701.18	SENP6	SENP6-209	retained_intron	1	1	0.9665379665379665	0.5715344699777613
ENST00000425103.5	ENSG00000170871.12	KIAA0232	KIAA0232-202	protein_coding	1	1	0.9277899343544858	0.57125
ENST00000632012.1	ENSG00000281950.1	SPDYE16	SPDYE16-204	protein_coding	1	1	0.9038461538461539	0.5705329153605015
ENST00000361337.3	ENSG00000198900.7	TOP1	TOP1-201	protein_coding	1	1	1.0	0.5700483091787439
ENST00000158526.9	ENSG00000071859.15	FAM50A	FAM50A-201	protein_coding	1	1	0.9076305220883534	0.5694444444444444
ENST00000545328.6	ENSG00000100934.15	SEC23A	SEC23A-203	protein_coding	1	1	0.9535398230088495	0.5681818181818182
ENST00000563711.5	ENSG00000140740.11	UQCRC2	UQCRC2-204	retained_intron	1	1	0.9318181818181818	0.567741935483871
ENST00000850909.1	ENSG00000156508.20	EEF1A1	EEF1A1-226	protein_coding	1	1	1.0	0.5675675675675675
ENST00000650436.1	ENSG00000166734.20	GOLM2	GOLM2-212	protein_coding	1	1	1.0	0.5674846625766872
ENST00000565644.6	ENSG00000103257.11	SLC7A5	SLC7A5-203	protein_coding	1	1	0.9068901303538175	0.5674814027630181
ENST00000707473.1	ENSG00000291420.1	ACTG1	ACTG1-233	nonsense_mediated_decay	1	1	0.9258883248730965	0.5673021374927787
ENST00000704419.1	ENSG00000011523.15	CEP68	CEP68-213	retained_intron	1	1	1.0	0.5669291338582677
ENST00000557021.5	ENSG00000244687.13	UBE2V1	UBE2V1-221	protein_coding	1	1	1.0	0.5621621621621622
ENST00000393085.4	ENSG00000105887.11	MTPN	MTPN-201	protein_coding	1	1	1.0	0.5618374558303887
ENST00000635719.1	ENSG00000282844.2	ACTN4	ACTN4-222	protein_coding	1	1	0.9363636363636364	0.5617283950617284
ENST00000603230.1	ENSG00000106927.12	AMBP	AMBP-204	nonsense_mediated_decay	1	1	0.9608610567514677	0.5611907386990077
ENST00000373836.4	ENSG00000204138.13	PHACTR4	PHACTR4-201	protein_coding	1	1	1.0	0.5611285266457681
ENST00000239906.10	ENSG00000120709.11	FAM53C	FAM53C-201	protein_coding	1	1	0.9559372666168783	0.5599495161968868
ENST00000635541.1	ENSG00000172053.18	QARS1	QARS1-245	protein_coding	1	1	1.0	0.5595667870036101
ENST00000357997.10	ENSG00000176915.15	ANKLE2	ANKLE2-201	protein_coding	1	1	0.9478827361563518	0.5594149908592322
ENST00000509990.5	ENSG00000280987.4	MATR3	MATR3-236	protein_coding	1	1	0.8727272727272727	0.559322033898305
ENST00000379719.8	ENSG00000205339.10	IPO7	IPO7-201	protein_coding	1	1	1.0	0.5590433482810164
ENST00000691751.1	ENSG00000165678.22	GHITM	GHITM-212	retained_intron	1	1	0.9650436953807741	0.5587412587412588
ENST00000264832.8	ENSG00000090339.9	ICAM1	ICAM1-201	protein_coding	1	1	0.9698375870069605	0.5581699346405229
ENST00000262829.11	ENSG00000100320.24	RBFOX2	RBFOX2-201	protein_coding	1	1	0.9247648902821317	0.5580985915492958
ENST00000463615.1	ENSG00000131435.13	PDLIM4	PDLIM4-205	retained_intron	1	1	1.0	0.5578947368421052
ENST00000539722.5	ENSG00000065675.16	PRKCQ	PRKCQ-203	protein_coding	1	1	1.0	0.5575221238938053
ENST00000525356.1	ENSG00000173653.8	RCE1	RCE1-204	protein_coding	1	1	0.9807692307692307	0.5555555555555556
ENST00000576214.3	ENSG00000184009.13	ACTG1	ACTG1-212	retained_intron	1	1	0.9936842105263158	0.5555555555555556
ENST00000617495.1	ENSG00000290506.1	ENSG00000290506	ENST00000617495	lncRNA	1	1	0.8741258741258742	0.5553398058252427
